;classe;semaine_et_FB;delta_to_hours;mean_essai_sem;moy_norm_essai;entropie_essai_sem;entropie_norm_essai;sigma_essai_sem;solidite_essai_sem;solidite_norm_essai
371;T3_225;data31FB1_2016_T3;31.7025366667;17.7378840566;1.13874202921;0.458215179627;1.01483590222;14.2536105053;0.923871964917;1.02961280007
372;T3_225;data31FB1_2016_T3;35.6514577778;18.4172854228;1.18235844298;0.460303739518;1.01946155771;14.7608571476;0.926240559189;1.03225248942
373;T3_225;data31FB1_2016_T3;39.5821669444;18.0780445062;1.16057975233;0.458581050694;1.01564621822;13.8789983699;0.924007285516;1.02976360866
374;T3_225;data31FB1_2016_T3;43.5276380556;18.7766823801;1.20543111721;0.458141058891;1.01467174269;14.3854177866;0.923950362442;1.02970017051
375;T3_225;data31FB1_2016_T3;47.4809619444;20.2797786174;1.30192734269;0.469188723878;1.03913965114;15.9046625457;0.921777101617;1.02727817131
376;T3_225;data31FB1_2016_T3;51.4197038889;20.444427193;1.31249750159;0.460819094376;1.02060294419;15.3518153425;0.921746373976;1.02724392676
377;T3_225;data31FB1_2016_T3;55.3433438889;21.352416381;1.37078886528;0.472911577725;1.04738487284;15.3681897868;0.922362630833;1.02793071668
378;T3_225;data31FB1_2016_T3;59.2855319444;21.4619294938;1.37781942111;0.479686379984;1.06238942282;15.4035640677;0.924272290288;1.03005894428
379;T3_225;data31FB1_2016_T3;63.2267244444;21.4984398518;1.38016332408;0.475360556416;1.05280876889;15.4816278881;0.921517422205;1.02698877055
380;T3_225;data31FB1_2016_T3;67.1839125;21.9634017177;1.41001308615;0.474505308831;1.05091460214;15.9176388864;0.924633205149;1.03046116729
